3, 0.000002
4, 0.000002
5, 0.000001
6, 0.000003
7, 0.000004
8, 0.000005
9, 0.000004
10, 0.000006
11, 0.000007
12, 0.000009
13, 0.000011
14, 0.000014
15, 0.000016
16, 0.000019
17, 0.000023
18, 0.000027
19, 0.000032
20, 0.000036
21, 0.000051
22, 0.000048
23, 0.000055
24, 0.000062
25, 0.000070
26, 0.000077
27, 0.000087
28, 0.000096
29, 0.000107
30, 0.000118
31, 0.000130
32, 0.000144
33, 0.000157
34, 0.000179
35, 0.000195
36, 0.000211
37, 0.000229
38, 0.000248
39, 0.000270
40, 0.000288
41, 0.000311
42, 0.000332
43, 0.000355
44, 0.000381
45, 0.000417
46, 0.000434
47, 0.000460
48, 0.000489
49, 0.000522
50, 0.000553
51, 0.000609
52, 0.000623
53, 0.000639
54, 0.000720
55, 0.000767
56, 0.000779
57, 0.000802
58, 0.000856
59, 0.000902
60, 0.000954
61, 0.001021
62, 0.001063
63, 0.001133
64, 0.001149
65, 0.001219
66, 0.001256
67, 0.001337
68, 0.001410
69, 0.001387
70, 0.001497
71, 0.001578
72, 0.001622
73, 0.001780
74, 0.001755
75, 0.001842
76, 0.001885
77, 0.001956
78, 0.002063
79, 0.002139
80, 0.002280
81, 0.002301
82, 0.002342
83, 0.002428
84, 0.002528
85, 0.002674
86, 0.002691
87, 0.002783
88, 0.002876
89, 0.003703
90, 0.003101
91, 0.003170
92, 0.003291
93, 0.003392
94, 0.003498
95, 0.003588
96, 0.003720
97, 0.003820
98, 0.003954
99, 0.004156
